extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
746	JER 437ML/BI/XL	BIRCH LONG SLEEVE GOLF S HIRT		BIRCH LONG SLEEVE GOLF S	HIRT		27727		911a2a90-25b0-cf93-e814-4ea59821a44d
747	JER 437ML/BK/M	BLACK LONG SLEEVE POLO		BLACK LONG SLEEVE POLO			748857		911a2a90-25b0-cf93-e814-4ea5907ebd4d
748	JER 437ML/BK/XL	BLACK LONG SLEEVE GOLF S HIRT		BLACK LONG SLEEVE GOLF S	HIRT		28609		911a2a90-25b0-cf93-e814-4ea5c8c8d64d
749	JER 437ML/FG/M	FOREST GREEN LONG SLEEVE POLO		FOREST GREEN LONG SLEEVE	POLO		748858		911a2a90-25b0-cf93-e814-4ea5b81ef04d
750	JER 437ML/NV/L	NAVY LONG SLEEVE GOLF SH IRT		NAVY LONG SLEEVE GOLF SH	IRT		27628		911a2a90-25b0-cf93-e814-4ea5784a094e
751	JER 437ML/NV/M	J NAVY LONG SLEEVE POLO		J NAVY LONG SLEEVE POLO			748860		911a2a90-25b0-cf93-e814-4ea5686e224e
752	JER 437ML/RD/M	TRUE RED LONG SLEEVE POL O		TRUE RED LONG SLEEVE POL	O		748859		911a2a90-25b0-cf93-e814-4ea518fc394e
753	JER 437ML/RO/2X	ROYAL SPOTSHIELD L/S POL O		ROYAL SPOTSHIELD L/S POL	O		832635		911a2a90-25b0-cf93-e814-4ea528a6524e
754	JER 437ML/RO/M	ROYAL SPOTSHIELD L/S POL O		ROYAL SPOTSHIELD L/S POL	O		832529		911a2a90-25b0-cf93-e814-4ea5b0eb6b4e
755	JER 437ML/WH/M	WHITE LONG SLEEVE GOLF S HIRT		WHITE LONG SLEEVE GOLF S	HIRT		41249		911a2a90-25b0-cf93-e814-4ea50820854e
756	JER 437W/BK/L	BLACK LADIES POLO		BLACK LADIES POLO			36033		911a2a90-25b0-cf93-e814-4ea508529e4e
757	JER 437W/CP/L	CYBER PINK LADIES POLO		CYBER PINK LADIES POLO			36046		911a2a90-25b0-cf93-e814-4ea5606db74e
758	JER 437W/DP/2X	DEEP PURPLE SPOTSHIELD P OLO		DEEP PURPLE SPOTSHIELD P	OLO		600529		911a2a90-25b0-cf93-e814-4ea52099d04e
759	JER 437W/FG/L	FOREST GREEN LDS SPOTSHI ELD POLO		FOREST GREEN LDS SPOTSHI	ELD POLO		36048		911a2a90-25b0-cf93-e814-4ea5302ae94e
760	JER 437W/FG/M	FOREST GREEN LADIES POLO		FOREST GREEN LADIES POLO			36047		911a2a90-25b0-cf93-e814-4ea5182e024f
761	JER 437W/FG/XL	FOREST GREEN LDS SPOTSHI ELD POLO		FOREST GREEN LDS SPOTSHI	ELD POLO		481217		911a2a90-25b0-cf93-e814-4ea530c01b4f
762	JER 437W/LB/2X	LT BLUE LDS SPOTSHIELD P OLO		LT BLUE LDS SPOTSHIELD P	OLO		600000		911a2a90-25b0-cf93-e814-4ea530f2344f
763	JER 437W/MA/L	MAROON LADIES POLO		MAROON LADIES POLO			36034		911a2a90-25b0-cf93-e814-4ea5e82f4e4f
764	JER 437W/MA/M	MAROON LADIES POLO		MAROON LADIES POLO			36049		911a2a90-25b0-cf93-e814-4ea53812674f
765	JER 437W/NV/S	NAVY LADIES POLO		NAVY LADIES POLO			66443		911a2a90-25b0-cf93-e814-4ea528f8814f
766	JER 437W/OX/L	OXFORD LDS SPOTSHIELD PO LO		OXFORD LDS SPOTSHIELD PO	LO		599997		911a2a90-25b0-cf93-e814-4ea5c0969b4f
767	JER 437W/OX/M	OXFORD WOMENS SPOTSHIELD POLO		OXFORD WOMENS SPOTSHIELD	POLO		711345		911a2a90-25b0-cf93-e814-4ea5e02fb54f
768	JER 437W/OX/S	OXFORD LADIES POLO		OXFORD LADIES POLO			711344		911a2a90-25b0-cf93-e814-4ea5e855cd4f
769	JER 437W/OX/XL	OXFORD LDS SPOTSHIELD PO LO		OXFORD LDS SPOTSHIELD PO	LO		481218		911a2a90-25b0-cf93-e814-4ea5206ee64f
770	JER 437W/PU/L	DEEP PURPLE LADIES POLO		DEEP PURPLE LADIES POLO			36040		911a2a90-25b0-cf93-e814-4ea5b8a8ff4f
771	JER 437W/RD/L	TRUE RED LADIES POLO		TRUE RED LADIES POLO			194377		911a2a90-25b0-cf93-e814-4ea528a71850
772	JER 437W/RD/M	TRUE RED LADIES POLO		TRUE RED LADIES POLO			192868		911a2a90-25b0-cf93-e814-4ea518803150
773	JER 437W/RD/S	TRUE RED SPOTSHIELD LDS SPORT SHIRT		TRUE RED SPOTSHIELD LDS	SPORT SHIRT		191853		911a2a90-25b0-cf93-e814-4ea5e80a4a50
774	JER 437W/RD/XL	TRUE RED SPOTSHIELD LDS SPORT SHIRT		TRUE RED SPOTSHIELD LDS	SPORT SHIRT		191855		911a2a90-25b0-cf93-e814-4ea5a0d26550
775	JER 437W/RO/L	ROYAL LADIES POLO		ROYAL LADIES POLO			36039		911a2a90-25b0-cf93-e814-4ea5a8247f50
776	JER 437W/RO/M	ROYAL LADIES POLO		ROYAL LADIES POLO			36037		911a2a90-25b0-cf93-e814-4ea550bf9b50
777	JER 437W/WH/L	WHITE LADIES POLO		WHITE LADIES POLO			492206		911a2a90-25b0-cf93-e814-4ea5f0edb350
778	JER 437YL/NV/S	NAVY YOUTH L/S POLO		NAVY YOUTH L/S POLO			116881		911a2a90-25b0-cf93-e814-4ea5b019cd50
779	JER 437YL/WH/S	WHITE YOUTH L/S POLO		WHITE YOUTH L/S POLO			116884		911a2a90-25b0-cf93-e814-4ea57045e650
780	JER 440/BK/L	BLACK GOLF SHIRT		BLACK GOLF SHIRT			173549		911a2a90-25b0-cf93-e814-4ea5f06aff50
781	JER 440/BK/M	BLACK GOLF SHIRT		BLACK GOLF SHIRT			557868		911a2a90-25b0-cf93-e814-4ea550c51751
782	JER 440/WH/L	WHITE GOLF SHIRT		WHITE GOLF SHIRT			173548		911a2a90-25b0-cf93-e814-4ea578cf3051
783	JER 440M/FG/L	FOREST GREEN GOLF SHIRT		FOREST GREEN GOLF SHIRT			218899		911a2a90-25b0-cf93-e814-4ea5e0c64951
784	JER 440M/LB/M	LIGHT BLUE MENS GOLF SHI RT		LIGHT BLUE MENS GOLF SHI	RT		730233		911a2a90-25b0-cf93-e814-4ea5300d6351
785	JER 440M/NV/M	NAVY MENS GOLF SHIRT		NAVY MENS GOLF SHIRT			730223		911a2a90-25b0-cf93-e814-4ea5a82b7c51
786	JER 443/AH/M	ATHLETIC HTR PIQUE POLO		ATHLETIC HTR PIQUE POLO			539429		911a2a90-25b0-cf93-e814-4ea560379551
787	JER 443/BK/M	BLACK PIQUE POLO		BLACK PIQUE POLO			279443		911a2a90-25b0-cf93-e814-4ea5c0c9ac51
788	JER 445M/MZ-FG-NV/L	MAIZE GOLF SHIRT WITH FO REST GREEN AND NAVY TRIM		MAIZE GOLF SHIRT WITH FO	REST GREEN AND NAVY TRIM		208555		911a2a90-25b0-cf93-e814-4ea578d5c551
789	JER 445M/MZ-FG-NV/M	MAIZE GOLF SHIRT WITH FO REST GREEN AND NAVY TRIM		MAIZE GOLF SHIRT WITH FO	REST GREEN AND NAVY TRIM		208554		911a2a90-25b0-cf93-e814-4ea5f089df51
790	JER 44662/BH/L	BLACK HEATHER SWEATSHIRT		BLACK HEATHER SWEATSHIRT			134635		911a2a90-25b0-cf93-e814-4ea558d2f751
791	JER 447/BK/3X	BLACK GOLF SHIRT WITH RE D TRIM		BLACK GOLF SHIRT WITH RE	D TRIM		886190		911a2a90-25b0-cf93-e814-4ea568f91052
792	JER 4528/BK/2X	BLACK QUARTER ZIP SWEATS HIRT		BLACK QUARTER ZIP SWEATS	HIRT		731500		911a2a90-25b0-cf93-e814-4ea558042a52
793	JER 4528/BK/3X	BLACK QUARTER ZIP SWEATS HIRT		BLACK QUARTER ZIP SWEATS	HIRT		975893		911a2a90-25b0-cf93-e814-4ea5a8314352
794	JER 4528/BK/L	BLACK QUARTER ZIP SWEATS HIRT		BLACK QUARTER ZIP SWEATS	HIRT		731498		911a2a90-25b0-cf93-e814-4ea5b0515c52
795	JER 4528/BK/M	BLACK QUARTER ZIP SWEATS HIRT		BLACK QUARTER ZIP SWEATS	HIRT		696338		911a2a90-25b0-cf93-e814-4ea5105b7552
796	JER 4528/BK/S	BLACK QUARTER ZIP SWEATS HIRT		BLACK QUARTER ZIP SWEATS	HIRT		730919		911a2a90-25b0-cf93-e814-4ea5f8648d52
797	JER 4528/BK/XL	BLACK QUARTER ZIP SWEATS HIRT		BLACK QUARTER ZIP SWEATS	HIRT		731499		911a2a90-25b0-cf93-e814-4ea5e86fa652
798	JER 4528/FG/M	FOREST GRN QUARTER ZIP S WEATSHIRT		FOREST GRN QUARTER ZIP S	WEATSHIRT		975657		911a2a90-25b0-cf93-e814-4ea57877be52
799	JER 4528/NV/L	J NAVY QUARTER ZIP SWEAT SHIRT		J NAVY QUARTER ZIP SWEAT	SHIRT		71345		911a2a90-25b0-cf93-e814-4ea5a081d752
800	JER 4528/NV/M	J NAVY QUARTER ZIP SWEAT SHIRT		J NAVY QUARTER ZIP SWEAT	SHIRT		975653		911a2a90-25b0-cf93-e814-4ea5205cf052
801	JER 4528/NV/XL	J NAVY QUARTER ZIP SWEAT SHIRT		J NAVY QUARTER ZIP SWEAT	SHIRT		975655		911a2a90-25b0-cf93-e814-4ea5f85e0b53
802	JER 4528/OX/2X	OXFORD QUARTER ZIP SWEAT SHIRT		OXFORD QUARTER ZIP SWEAT	SHIRT		819746		911a2a90-25b0-cf93-e814-4ea578842453
803	JER 4528/OX/3X	OXFORD QUARTER ZIP SWEAT SHIRT		OXFORD QUARTER ZIP SWEAT	SHIRT		399931		911a2a90-25b0-cf93-e814-4ea5902f3e53
804	JER 4528/OX/L	OXFORD QUARTER ZIP SWEAT SHIRT		OXFORD QUARTER ZIP SWEAT	SHIRT		819741		911a2a90-25b0-cf93-e814-4ea520c15853
805	JER 4528/OX/M	OXFORD QUARTER ZIP SWEAT SHIRT		OXFORD QUARTER ZIP SWEAT	SHIRT		819740		911a2a90-25b0-cf93-e814-4ea5186f7153
806	JER 4528/OX/S	OXFORD QUARTER ZIP SWEAT SHIRT		OXFORD QUARTER ZIP SWEAT	SHIRT		399930		911a2a90-25b0-cf93-e814-4ea548cb8a53
807	JER 4528/OX/XL	OXFORD QUARTER ZIP SWEAT SHIRT		OXFORD QUARTER ZIP SWEAT	SHIRT		44379		911a2a90-25b0-cf93-e814-4ea568e1a453
808	JER 4662/AS/2X	ASH 1/4 ZIP SWEATSHIRT		ASH 1/4 ZIP SWEATSHIRT			9313		911a2a90-25b0-cf93-e814-4ea548f7bd53
809	JER 4662/AS/3X	ASH SWEATSHIRT		ASH SWEATSHIRT			531490		911a2a90-25b0-cf93-e814-4ea54829d753
810	JER 4662/AS/L	ASH SWEATSHIRT		ASH SWEATSHIRT			9311		911a2a90-25b0-cf93-e814-4ea59036f053
811	JER 4662/AS/M	ASH 1/4 ZIP SWEATSHIRT		ASH 1/4 ZIP SWEATSHIRT			9309		911a2a90-25b0-cf93-e814-4ea5e08f0a54
812	JER 4662/AS/S	ASH 1/4 ZIP SWEATSHIRT		ASH 1/4 ZIP SWEATSHIRT			9307		911a2a90-25b0-cf93-e814-4ea5d8052454
813	JER 4662/AS/XL	ASH 1/4 ZIP SWEATSHIRT		ASH 1/4 ZIP SWEATSHIRT			9312		911a2a90-25b0-cf93-e814-4ea550c03c54
814	JER 4662/ASH/S	ASH SWEATSHIRT		ASH SWEATSHIRT			519715		911a2a90-25b0-cf93-e814-4ea510575954
815	JER 4662/BH//XL	BLACK HEATHER SWEATSHIRT		BLACK HEATHER SWEATSHIRT			8064		911a2a90-25b0-cf93-e814-4ea5e8917354
816	JER 4662/BK/3X	BLACK CREWNECK SWEATSHIR T		BLACK CREWNECK SWEATSHIR	T		978346		911a2a90-25b0-cf93-e814-4ea5484a8d54
817	JER 4662/BK/4X	BLACK SWEATSHIRT		BLACK SWEATSHIRT			932705		911a2a90-25b0-cf93-e814-4ea5c8baa654
818	JER 4662/BK/M	BLACK CREWNECK SWEATSHIR T		BLACK CREWNECK SWEATSHIR	T		978349		911a2a90-25b0-cf93-e814-4ea5c0ccbf54
819	JER 4662/BK/S	BLACK SWEATSHIRT		BLACK SWEATSHIRT			805043		911a2a90-25b0-cf93-e814-4ea5d8b5d754
820	JER 4662/BK/XL	BLACK SWEATSHIRT		BLACK SWEATSHIRT			463541		911a2a90-25b0-cf93-e814-4ea530d1f054
821	JER 4662/BKH/2X	BLACK HEATHER SWEATSHIRT		BLACK HEATHER SWEATSHIRT			8066		911a2a90-25b0-cf93-e814-4ea5f86d0955
822	JER 4662/BKH/3X	BLACK HEATHER SWEATSHIRT		BLACK HEATHER SWEATSHIRT			8070		911a2a90-25b0-cf93-e814-4ea540e52155
823	JER 4662/BKH/L	BLACK HEATHER SWEATSHIRT		BLACK HEATHER SWEATSHIRT			8062		911a2a90-25b0-cf93-e814-4ea588753a55
824	JER 4662/BKH/M	BLACK HEATHER CREWNECK S WEATSHIR		BLACK HEATHER CREWNECK S	WEATSHIR		563320		911a2a90-25b0-cf93-e814-4ea570155355
825	JER 4662/BKH/XL	BLACK HEATHER CREWNECK S WEATSHI		BLACK HEATHER CREWNECK S	WEATSHI		563338		911a2a90-25b0-cf93-e814-4ea598456e55
826	JER 4662/CB/XL	COLUMBIA BLUE SWEATSHIRT		COLUMBIA BLUE SWEATSHIRT			134628		911a2a90-25b0-cf93-e814-4ea558718755
827	JER 4662/CP/XL	CLASSIC PINK SWEATSHIRT		CLASSIC PINK SWEATSHIRT			140206		911a2a90-25b0-cf93-e814-4ea5c0b3a055
828	JER 4662/LO/M	LIGHT OXFORD SWEATSHIRT		LIGHT OXFORD SWEATSHIRT			234766		911a2a90-25b0-cf93-e814-4ea560dcb955
829	JER 4662/NV/L	J NAVY SWEATSHIRT		J NAVY SWEATSHIRT			134633		911a2a90-25b0-cf93-e814-4ea578f1d255
830	JER 4662/NV/M	NAVY SWEATSHIRT		NAVY SWEATSHIRT			903166		911a2a90-25b0-cf93-e814-4ea50005ec55
831	JER 4662/NV/S	NAVY SWEATSHIRT		NAVY SWEATSHIRT			155196		911a2a90-25b0-cf93-e814-4ea5381d0556
832	JER 4662/NV/XL	J NAVY SWEATSHIRT		J NAVY SWEATSHIRT			140207		911a2a90-25b0-cf93-e814-4ea5802a1e56
833	JER 4662/OX/XL	OXFORD SWEATSHIRT		OXFORD SWEATSHIRT			134632		911a2a90-25b0-cf93-e814-4ea5783c3756
834	JER 4662/RB/2X	ROYAL SWEATSHIRT		ROYAL SWEATSHIRT			932706		911a2a90-25b0-cf93-e814-4ea540565056
835	JER 4662/RD/XL	TRUE RED SWEATSHIRT		TRUE RED SWEATSHIRT			47510		911a2a90-25b0-cf93-e814-4ea5507d6956
836	JER 4662/RO/XL	ROYAL SWEATSHIRT		ROYAL SWEATSHIRT			140205		911a2a90-25b0-cf93-e814-4ea548a88256
837	JER 4662/SFGR/L	SAFETY GREEN SWEATSHIRT		SAFETY GREEN SWEATSHIRT			815664		911a2a90-25b0-cf93-e814-4ea5a8289d56
838	JER 4662/SS/XL	SANDSTONE SWEATSHIRT		SANDSTONE SWEATSHIRT			134629		911a2a90-25b0-cf93-e814-4ea57862b656
839	JER 4662/WH/L	WHITE SWEATSHIRT		WHITE SWEATSHIRT			886529		911a2a90-25b0-cf93-e814-4ea54838cf56
840	JER 4662B/BK/L	BLACK YOUTH CREWNECK SWE ATSHIRT		BLACK YOUTH CREWNECK SWE	ATSHIRT		794422		911a2a90-25b0-cf93-e814-4ea528eae756
841	JER 4662B/OX/XS	OXFORD YOUTH SWEATSHIRT		OXFORD YOUTH SWEATSHIRT			7865		911a2a90-25b0-cf93-e814-4ea5a0400057
842	JER 4850/BKH/XL	BLACK HEATHER SWEATPANT		BLACK HEATHER SWEATPANT			140213		911a2a90-25b0-cf93-e814-4ea5d0641a57
843	JER 4850P/AS/XL	ASH SWEATPANT		ASH SWEATPANT			134646		911a2a90-25b0-cf93-e814-4ea548893257
844	JER 4850P/BH/XL	BLACK HEATHER SWEATPANT		BLACK HEATHER SWEATPANT			134648		911a2a90-25b0-cf93-e814-4ea538b34a57
845	JER 4850P/BK/XL	BLACK SWEATPANTS		BLACK SWEATPANTS			824311		911a2a90-25b0-cf93-e814-4ea508da6257
846	JER 49/AH/L	ATHLETIC HEATHER SLEEVEL ESS TEE		ATHLETIC HEATHER SLEEVEL	ESS TEE		173372		911a2a90-25b0-cf93-e814-4ea528e37a57
847	JER 4997/AS/2X	ASH PULLOVER HOODIE		ASH PULLOVER HOODIE			1004836		911a2a90-25b0-cf93-e814-4ea5d8e79357
848	JER 4997/AS/L	ASH PULLOVER HOODIE		ASH PULLOVER HOODIE			1004960		911a2a90-25b0-cf93-e814-4ea5c06bb957
849	JER 4997/AS/XL	ASH HOODIE		ASH HOODIE			794913		911a2a90-25b0-cf93-e814-4ea550ffdb57
850	JER 4997/BK/2X	BLACK PULLOVER HOODIE		BLACK PULLOVER HOODIE			404093		911a2a90-25b0-cf93-e814-4ea508fff657
851	JER 4997/BK/3X	BLACK HOODIE		BLACK HOODIE			404094		911a2a90-25b0-cf93-e814-4ea548951158
852	JER 4997/BK/L	BLACK PULLOVER HOODIE		BLACK PULLOVER HOODIE			800855		911a2a90-25b0-cf93-e814-4ea5c8ba2a58
853	JER 4997/BK/M	BLACK HOODIE		BLACK HOODIE			404091		911a2a90-25b0-cf93-e814-4ea528994658
854	JER 4997/BK/XL	BLACK HOODIE		BLACK HOODIE			404092		911a2a90-25b0-cf93-e814-4ea5f0616058
855	JER 4997/BKH/2X	BLACK HEATHER HOODIE		BLACK HEATHER HOODIE			563909		911a2a90-25b0-cf93-e814-4ea538e67a58
856	JER 4997/BKH/3X	BLACK HEATHER HOODIE		BLACK HEATHER HOODIE			558424		911a2a90-25b0-cf93-e814-4ea588a39558
857	JER 4997/BKH/L	BLACK HEATHER HOODIE		BLACK HEATHER HOODIE			257221		911a2a90-25b0-cf93-e814-4ea5b044b358
858	JER 4997/BKH/M	BLACK HEATHER HOODIE		BLACK HEATHER HOODIE			794915		911a2a90-25b0-cf93-e814-4ea568ffcc58
859	JER 4997/BKH/XL	BLACK HEATHER HOODIE		BLACK HEATHER HOODIE			257222		911a2a90-25b0-cf93-e814-4ea5e88ee558
860	JER 4997/FG/M	FOREST GREEN HOODED SWEA TSHIRT		FOREST GREEN HOODED SWEA	TSHIRT		534272		911a2a90-25b0-cf93-e814-4ea5300d0159
861	JER 4997/FG/S	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			234878		911a2a90-25b0-cf93-e814-4ea5d0361e59
862	JER 4997/FO/M	FOREST HOODIE		FOREST HOODIE			794919		911a2a90-25b0-cf93-e814-4ea5d8883759
863	JER 4997/NV/2X	NAVY HOODIE		NAVY HOODIE			664531		911a2a90-25b0-cf93-e814-4ea5d0685059
864	JER 4997/NV/L	NAVY HOODIE		NAVY HOODIE			664536		911a2a90-25b0-cf93-e814-4ea5e8966959
865	JER 4997/NV/M	NAVY HOODIE		NAVY HOODIE			664532		911a2a90-25b0-cf93-e814-4ea5507c8559
866	JER 4997/NV/XL	NAVY HOODIE		NAVY HOODIE			422073		911a2a90-25b0-cf93-e814-4ea5b874a259
867	JER 4997/OX/2X	OXFORD PULLOVER HOODIE		OXFORD PULLOVER HOODIE			1004690		911a2a90-25b0-cf93-e814-4ea59045bd59
868	JER 4997/OX/L	OXFORD PULLOVER HOODIE		OXFORD PULLOVER HOODIE			794914		911a2a90-25b0-cf93-e814-4ea5f830d859
869	JER 4997/OX/XL	OXFORD PULLOVER HOODIE		OXFORD PULLOVER HOODIE			429783		911a2a90-25b0-cf93-e814-4ea51886f459
870	JER 4997/RB/2X	ROYAL BLUE HOODED SWEATS HIRT		ROYAL BLUE HOODED SWEATS	HIRT		850502		911a2a90-25b0-cf93-e814-4ea54078115a
871	JER 4997/RO/XL	ROYAL HOODIE		ROYAL HOODIE			794917		911a2a90-25b0-cf93-e814-4ea5585b2a5a
872	JER 4997/SFGR/2X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			462497		911a2a90-25b0-cf93-e814-4ea5506d435a
873	JER 4997/SFGR/3X	SAFETY GREEN HOODIE		SAFETY GREEN HOODIE			129262		911a2a90-25b0-cf93-e814-4ea5a0245f5a
874	JER 4997/SFGR/L	SAFETY GREEN PULLOVER HO ODIE		SAFETY GREEN PULLOVER HO	ODIE		1052432		911a2a90-25b0-cf93-e814-4ea560767a5a
875	JER 4997/SFGR/XL	SAFETY GREEN PULLOVER HO ODIE		SAFETY GREEN PULLOVER HO	ODIE		1052433		911a2a90-25b0-cf93-e814-4ea5a8b5935a
876	JER 4997/SFOR/2X	SAFETY ORANGE HOODIE		SAFETY ORANGE HOODIE			745409		911a2a90-25b0-cf93-e814-4ea5d82aad5a
877	JER 4997/SFOR/L	SAFETY ORANGE PULLOVER H OODIE		SAFETY ORANGE PULLOVER H	OODIE		851421		911a2a90-25b0-cf93-e814-4ea560c8c85a
878	JER 4997/SFOR/XL	SAFETY ORANGE PULLOVER H OODIE		SAFETY ORANGE PULLOVER H	OODIE		851418		911a2a90-25b0-cf93-e814-4ea558f4e55a
879	JER 4997/TR/2X	TRUE RED PULLOVER HOODIE		TRUE RED PULLOVER HOODIE			1004692		911a2a90-25b0-cf93-e814-4ea548e0ff5a
880	JER 4997/TR/L	TRUE RED PULLOVER HOODIE		TRUE RED PULLOVER HOODIE			1004694		911a2a90-25b0-cf93-e814-4ea5f848195b
881	JER 4997/TR/XL	TRUE RED PULLOVER HOODIE		TRUE RED PULLOVER HOODIE			794918		911a2a90-25b0-cf93-e814-4ea5705b345b
882	JER 4997/WH/L	WHITE HOODED SWEATSHIRT		WHITE HOODED SWEATSHIRT			835434		911a2a90-25b0-cf93-e814-4ea5d0d6535b
883	JER 4999/BK/L	BLACK FULL ZIP HOODIE		BLACK FULL ZIP HOODIE			800856		911a2a90-25b0-cf93-e814-4ea550767a5b
884	JER 4999/MA/XL	MAROON FULL ZIP HOODIE		MAROON FULL ZIP HOODIE			134643		911a2a90-25b0-cf93-e814-4ea5b8e7a05b
885	JER 4999/NV/2X	NAVY NU-BLEND FULL ZIP H OODIE		NAVY NU-BLEND FULL ZIP H	OODIE		752536		911a2a90-25b0-cf93-e814-4ea54021bc5b
886	JER 4999/NV/3X	NAVY NU-BLEND FULL ZIP H OODIE		NAVY NU-BLEND FULL ZIP H	OODIE		752630		911a2a90-25b0-cf93-e814-4ea5a82cda5b
887	JER 4999/NV/L	NAVY NU-BLEND FULL ZIP H OODIE		NAVY NU-BLEND FULL ZIP H	OODIE		752628		911a2a90-25b0-cf93-e814-4ea540c5f45b
888	JER 4999/NV/M	NAVY NU-BLEND FULL ZIP H OODIE		NAVY NU-BLEND FULL ZIP H	OODIE		752625		911a2a90-25b0-cf93-e814-4ea568aa0f5c
889	JER 4999/NV/S	NAVY NU-BLEND FULL ZIP H OODIE		NAVY NU-BLEND FULL ZIP H	OODIE		752535		911a2a90-25b0-cf93-e814-4ea550a22a5c
890	JER 4999/NV/XL	NAVY NU-BLEND FULL ZIP H OODIE		NAVY NU-BLEND FULL ZIP H	OODIE		752629		911a2a90-25b0-cf93-e814-4ea5207e425c
891	JER 4999/RO/L	ROYAL FULL ZIP HOODIE		ROYAL FULL ZIP HOODIE			134641		911a2a90-25b0-cf93-e814-4ea5e0af5a5c
892	JER 49M/BK/L	BLACK SLEEVELESS TEE		BLACK SLEEVELESS TEE			701928		911a2a90-25b0-cf93-e814-4ea5b8c4725c
893	JER 537MSR/BK/2X	BLACK POLO		BLACK POLO			755695		911a2a90-25b0-cf93-e814-4ea5b0278b5c
894	JER 537MSR/BK/3X	BLACK POLO		BLACK POLO			890971		911a2a90-25b0-cf93-e814-4ea5406ea55c
895	JER 537MSR/BK/L	BLACK POLO		BLACK POLO			755694		911a2a90-25b0-cf93-e814-4ea570bec05c
896	JER 537MSR/BK/M	BLACK POLO		BLACK POLO			904456		911a2a90-25b0-cf93-e814-4ea5e860dd5c
897	JER 537MSR/BK/XL	BLACK POLO		BLACK POLO			904459		911a2a90-25b0-cf93-e814-4ea5984dfa5c
898	JER 537MSR/CH/2X	CHARCOAL GREY POLO		CHARCOAL GREY POLO			755693		911a2a90-25b0-cf93-e814-4ea52843155d
899	JER 537MSR/CH/4X	CHARCOAL GREY POLO		CHARCOAL GREY POLO			503257		911a2a90-25b0-cf93-e814-4ea5a0932e5d
900	JER 537MSR/CH/L	CHARCOAL GREY POLO		CHARCOAL GREY POLO			755690		911a2a90-25b0-cf93-e814-4ea53806475d
901	JER 537MSR/CH/M	CHARCOAL GREY POLO		CHARCOAL GREY POLO			904454		911a2a90-25b0-cf93-e814-4ea540c85e5d
902	JER 537MSR/CH/XL	CHARCOAL GREY POLO		CHARCOAL GREY POLO			904455		911a2a90-25b0-cf93-e814-4ea5e00f775d
903	JER 537MSR/NV/2X	NAVY POLO		NAVY POLO			755699		911a2a90-25b0-cf93-e814-4ea58839915d
904	JER 537MSR/NV/L	NAVY S/S POLOS		NAVY S/S POLOS			755697		911a2a90-25b0-cf93-e814-4ea59892aa5d
905	JER 537MSR/NV/XL	NAVY POLO		NAVY POLO			755698		911a2a90-25b0-cf93-e814-4ea5082dc35d
906	JER 537MSR/RB/L	ROYAL S/S POLOS		ROYAL S/S POLOS			755696		911a2a90-25b0-cf93-e814-4ea5f0b3db5d
907	JER 537MSR/RD/S	TRUE RED POLO		TRUE RED POLO			904136		911a2a90-25b0-cf93-e814-4ba5b8b99b00
908	JER 537MSR/TR/L	TRUE RED POLO		TRUE RED POLO			903412		911a2a90-25b0-cf93-e814-4ea59078f45d
909	JER 537MSR/TR/M	TRUE RED POLO		TRUE RED POLO			903411		911a2a90-25b0-cf93-e814-4ea5b8500d5e
910	JER 537MSR/TR/S	TRUE RED POLO		TRUE RED POLO			463489		911a2a90-25b0-cf93-e814-4ea590fb255e
911	JER 537MSR/TR/XL	TRUE RED POLO		TRUE RED POLO			463490		911a2a90-25b0-cf93-e814-4ea5f85c3e5e
912	JER 537WR/CH/L	CHARCOAL GREY LADIES POL O		CHARCOAL GREY LADIES POL	O		893397		911a2a90-25b0-cf93-e814-4ea500af575e
913	JER 537WR/PU/L	DEEP PURPLE LADIES POLO		DEEP PURPLE LADIES POLO			893403		911a2a90-25b0-cf93-e814-4ea5f8f2705e
914	JER 537WR/RB/L	ROYAL LADIES POLO		ROYAL LADIES POLO			893399		911a2a90-25b0-cf93-e814-4ea5e08c8a5e
915	JER 537Y/NV/S	NAVY YOUTH SPORT SHIRT		NAVY YOUTH SPORT SHIRT			83247		911a2a90-25b0-cf93-e814-4ea5002ca35e
916	JER 560/BI/2X	BLACK INK TEE		BLACK INK TEE			525923		911a2a90-25b0-cf93-e814-4ea5c800bb5e
917	JER 560/BI/3X	BLACK INK PREMIUM S/S TE E		BLACK INK PREMIUM S/S TE	E		961276		911a2a90-25b0-cf93-e814-4ea5f08dd35e
918	JER 560/BI/L	BLACK INK PREMIUM S/S TE E		BLACK INK PREMIUM S/S TE	E		961312		911a2a90-25b0-cf93-e814-4ea5b82aec5e
919	JER 560/BI/M	BLACK INK PREMIUM S/S TE E		BLACK INK PREMIUM S/S TE	E		961441		911a2a90-25b0-cf93-e814-4ea5c8a8035f
920	JER 560/BI/S	BLACK INK PREMIUM S/S TE E		BLACK INK PREMIUM S/S TE	E		961444		911a2a90-25b0-cf93-e814-4ea510391c5f
921	JER 560/BI/XL	BLACK INK PREMIUM S/S TE E		BLACK INK PREMIUM S/S TE	E		961291		911a2a90-25b0-cf93-e814-4ea56002355f
