extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
11,GE 22768,LED80ED23.5M/740,,LED80ED23.5M/740,,22768 led80ed23.5m 740 651751,651751,,b95d65c6-81a4-73a6-d314-e9e79007ba95,651751,22768 led80ed23.5m 740,no,
12,GE 27602,LED35ED17/740,,LED35ED17/740,,27602 led35ed17 740 656581,656581,,b95d65c6-81a4-73a6-d314-e9e7d8ee0296,656581,27602 led35ed17 740,no,
13,GE 305X100C,1NO-1NC AUX CONTACT SZ0- 1,,1NO-1NC AUX CONTACT SZ0-,1,305x100c 1no 1nc auxiliary contact sz0 1 694249,694249,,b95d65c6-81a4-73a6-d314-e8e7a8d73173,694249,305x100c 1no 1nc auxiliary contact sz0 1,no,
14,GE 305X200B,1NC AUX CONTACT SZ2,,1NC AUX CONTACT SZ2,,305x200b 1nc auxiliary contact sz2 694256,694256,,b95d65c6-81a4-73a6-d314-e8e7000d6873,694256,305x200b 1nc auxiliary contact sz2,no,
15,GE 305X200C,1NO-1NC AUX CONTACT SZ2,,1NO-1NC AUX CONTACT SZ2,,305x200c 1no 1nc auxiliary contact sz2 694257,694257,,b95d65c6-81a4-73a6-d314-e8e7b8f89673,694257,305x200c 1no 1nc auxiliary contact sz2,no,
16,GE 3175402,COIL,,COIL,,3175402 coil 340551,340551,,b95d65c6-81a4-73a6-d314-f8e7888171fd,340551,3175402 coil,no,
17,GE 35-225096R28,670MA,,670MA,,35 225096r28 670ma 597288,597288,,b95d65c6-81a4-73a6-d314-19e808e933e2,597288,35 225096r28 670ma,no,
18,GE 35-225097R19,525MA,,525MA,,35 225097r19 525ma 597284,597284,,b95d65c6-81a4-73a6-d314-19e8f0c55fe2,597284,35 225097r19 525ma,no,
19,GE 35-225097R21-785MA,.,,.,,35 225097r21 785ma . 302733,302733,,b95d65c6-81a4-73a6-d314-19e8e0148fe2,302733,35 225097r21 785ma .,no,
20,GE 35-225097R27,325MA,,325MA,,35 225097r27 325ma 597291,597291,,b95d65c6-81a4-73a6-d314-19e8a0f4bce2,597291,35 225097r27 325ma,no,
21,GE 36398,LEDT8/LC/G/3/840,,LEDT8/LC/G/3/840,,36398 ledt8 lc g 3 840 652298,652298,,b95d65c6-81a4-73a6-d314-19e850b217e3,652298,36398 ledt8 lc g 3 840,no,
22,GE 463L20ANA,EL HLD LGT 2NO 277V COIL,,EL HLD LGT 2NO 277V COIL,,463l20ana el hld lgt 2no 277v coil 524912,524912,,b95d65c6-81a4-73a6-d314-e8e73053d873,524912,463l20ana el hld lgt 2no 277v coil,no,
23,GE 55-194336G005,OVERLOAD RESET BUTTON,,OVERLOAD RESET BUTTON,,55 194336g005 overload reset button 694189,694189,,b95d65c6-81a4-73a6-d314-e8e748f41474,694189,55 194336g005 overload reset button,no,
24,GE 55-501336G002,120VAC COIL SZ3,,120VAC COIL SZ3,,55 501336g002 120vac coil sz3 723769,723769,,b95d65c6-81a4-73a6-d314-e8e7a8244d74,723769,55 501336g002 120vac coil sz3,no,
25,GE 55-501336G003,SZ3 230-240V COIL,,SZ3 230-240V COIL,,55 501336g003 sz3 230 240v coil 689745,689745,,b95d65c6-81a4-73a6-d314-e8e7a0438174,689745,55 501336g003 sz3 230 240v coil,no,
26,GE 55-501336G013,SZ3 277V COIL,,SZ3 277V COIL,,55 501336g013 sz3 277v coil 689748,689748,,b95d65c6-81a4-73a6-d314-e8e7c0b1b674,689748,55 501336g013 sz3 277v coil,no,
27,GE 55-501336G023,SZ3 200-208V COIL,,SZ3 200-208V COIL,,55 501336g023 sz3 200 208v coil 689741,689741,,b95d65c6-81a4-73a6-d314-e8e7a833ed74,689741,55 501336g023 sz3 200 208v coil,no,
28,GE 55-501463G003,SZ4 230-240V COIL,,SZ4 230-240V COIL,,55 501463g003 sz4 230 240v coil 689762,689762,,b95d65c6-81a4-73a6-d314-e8e738ac2075,689762,55 501463g003 sz4 230 240v coil,no,
29,GE 55-501463G023,SZ4 200-208V COIL,,SZ4 200-208V COIL,,55 501463g023 sz4 200 208v coil 689757,689757,,b95d65c6-81a4-73a6-d314-e8e7902a4f75,689757,55 501463g023 sz4 200 208v coil,no,
30,GE 55-501463G024,SZ4 24V COIL,,SZ4 24V COIL,,55 501463g024 sz4 24v coil 689754,689754,,b95d65c6-81a4-73a6-d314-e8e758408a75,689754,55 501463g024 sz4 24v coil,no,
31,GE ABV3448T579CQV42BDW,.,,.,,abv3448t579cqv42bdw . 351077,351077,,b95d65c6-81a4-73a6-d314-19e828eb42e3,351077,abv3448t579cqv42bdw .,no,
32,GE BRLL11,1NO/1NC SIDE MNT AUX,,1NO/1NC SIDE MNT AUX,,brll11 1no 1nc side mnt mount auxiliary 429703,429703,,b95d65c6-81a4-73a6-d314-e8e7a835bd75,429703,brll11 1no 1nc side mnt mount auxiliary,no,
33,GE CL02A400TL,4P 7.5KW 208V CONTACTOR,,4P 7.5KW 208V CONTACTOR,,cl02a400tl 4p 7.5kw 208v contactor 745861,745861,,b95d65c6-81a4-73a6-d314-e8e7b0c33076,745861,cl02a400tl 4p 7.5kw 208v contactor,no,
34,GE CL02D400TWJ,32A 4P 110VDC CONTACTOR,,32A 4P 110VDC CONTACTOR,,cl02d400twj 32a 4p 110vdc contactor 738298,738298,,b95d65c6-81a4-73a6-d314-e8e7982c6776,738298,cl02d400twj 32a 4p 110vdc contactor,no,
35,GE CL02D400TWN,CL CONT 4NO 220VDC,,CL CONT 4NO 220VDC,,cl02d400twn cl contact 4no 220vdc 761502,761502,,b95d65c6-81a4-73a6-d314-e8e7c85ea076,761502,cl02d400twn cl contact 4no 220vdc,no,
36,GE CL02DB00TWJ,110VDC 2NO 2NC CONTACTOR,,110VDC 2NO 2NC CONTACTOR,,cl02db00twj 110vdc 2no 2nc contactor 770885,770885,,b95d65c6-81a4-73a6-d314-e8e730e1d876,770885,cl02db00twj 110vdc 2no 2nc contactor,no,
37,GE CL02DB00TWN,CL CONT 220VDC 2NO+2NC,,CL CONT 220VDC 2NO+2NC,,cl02db00twn cl contact 220vdc 2no+2nc 761501,761501,,b95d65c6-81a4-73a6-d314-e8e7880b1577,761501,cl02db00twn cl contact 220vdc 2no+2nc,no,
38,GE CR101H,2P FVNR OPEN TOGGLE MANU AL MOTOR SW,,2P FVNR OPEN TOGGLE MANU,AL MOTOR SW,cr101h 2p fvnr full voltage non-reversing open toggle manual motor sw fractional hp horse power mtr starter 695180,695180,,b95d65c6-81a4-73a6-d314-e8e7c0ab5a77,695180,cr101h 2p fvnr full voltage non-reversing open toggle manual motor sw fractional hp horse power mtr starter,no,
39,GE CR101H11,2P FVNR W/PILOT N1 TOG O PER MMS,,2P FVNR W/PILOT N1 TOG O,PER MMS,cr101h11 2p fvnr full voltage non-reversing w pilot n1 tog oper mms manual motor control fractional hp horse power mtr starter 696396,696396,,b95d65c6-81a4-73a6-d314-e8e790969577,696396,cr101h11 2p fvnr full voltage non-reversing w pilot n1 tog oper mms manual motor control fractional hp horse power mtr starter,no,
40,GE CR101Y,1P FVNR OPEN TOGGLE MANU AL MOTOR SW,,1P FVNR OPEN TOGGLE MANU,AL MOTOR SW,cr101y 1p fvnr full voltage non-reversing open toggle manual motor sw fractional hp horse power mtr starter 695179,695179,,b95d65c6-81a4-73a6-d314-e8e728c0ce77,695179,cr101y 1p fvnr full voltage non-reversing open toggle manual motor sw fractional hp horse power mtr starter,no,
41,GE CR101Y1,1P FVNR N1 TOG OPER MMS,,1P FVNR N1 TOG OPER MMS,,cr101y1 1p fvnr full voltage non-reversing n1 tog oper mms manual motor control fractional hp horse power mtr starter 695181,695181,,b95d65c6-81a4-73a6-d314-e8e7b8c6fb77,695181,cr101y1 1p fvnr full voltage non-reversing n1 tog oper mms manual motor control fractional hp horse power mtr starter,no,
42,GE CR101Y11,1P MANUAL STARTER,,1P MANUAL STARTER,,cr101y11 1p manual starter fractional hp horse power mtr motor 729421,729421,,b95d65c6-81a4-73a6-d314-e8e7c8c33478,729421,cr101y11 1p manual starter fractional hp horse power mtr motor,no,
43,GE CR104PBG00U1,30.5mm RD/GN/YL/BK PB MO M FLUSH,,30.5mm RD/GN/YL/BK PB MO,M FLUSH,cr104pbg00u1 30.5mm rd red gn green yl yellow bk black pb push button momentary m flush 687838,687838,,b95d65c6-81a4-73a6-d314-e8e7b0a86778,687838,cr104pbg00u1 30.5mm rd red gn green yl yellow bk black pb push button momentary m flush,no,
44,GE CR104PBG10B3,30MM RECESSED MOMENTARY PB,,30MM RECESSED MOMENTARY,PB,cr104pbg10b3 30mm recessed momentary pb push button 803542,803542,,b95d65c6-81a4-73a6-d314-e8e79807a878,803542,cr104pbg10b3 30mm recessed momentary pb push button,no,
45,GE CR104PBG10R1,RED PUSHBUTTON,,RED PUSHBUTTON,,cr104pbg10r1 red pushbutton 937858,937858,,b95d65c6-81a4-73a6-d314-e8e7c8d7e878,937858,cr104pbg10r1 red pushbutton,no,
46,GE CR104PBM01B5,30MM MOM MUSHROOM PUSH B UTTON,,30MM MOM MUSHROOM PUSH B,UTTON,cr104pbm01b5 30mm mom mushroom push button 787774,787774,,b95d65c6-81a4-73a6-d314-e8e7c8df2179,787774,cr104pbm01b5 30mm mom mushroom push button,no,
47,GE CR104PGB10B1,BLACK PUSHBUTTON,,BLACK PUSHBUTTON,,cr104pgb10b1 black pushbutton 937859,937859,,b95d65c6-81a4-73a6-d314-e8e758aa5879,937859,cr104pgb10b1 black pushbutton,no,
48,GE CR104PLG22R,30MM RED 120V INDICATING LIGHT,,30MM RED 120V INDICATING,LIGHT,cr104plg22r 30mm red 120v indicating light 693861,693861,,b95d65c6-81a4-73a6-d314-e8e720218879,693861,cr104plg22r 30mm red 120v indicating light,no,
49,GE CR104PLG32M,30MM AMBER IND LIGHT 120 V,,30MM AMBER IND LIGHT 120,V,cr104plg32m 30mm amber indicator light 120 v 803545,803545,,b95d65c6-81a4-73a6-d314-e8e7c862b779,803545,cr104plg32m 30mm amber indicator light 120 v,no,
50,GE CR104PLG82M,30MM LED AMBER IND LIGHT 120V,,30MM LED AMBER IND LIGHT,120V,cr104plg82m 30mm led light emitting diode amber indicator 120v 724562,724562,,b95d65c6-81a4-73a6-d314-e8e798c2eb79,724562,cr104plg82m 30mm led light emitting diode amber indicator 120v,no,
51,GE CR104PLG82R,30mm LED RED IND LIGHT 1 20V,,30mm LED RED IND LIGHT 1,20V,cr104plg82r 30mm led light emitting diode red indicator 1 20v 720235,720235,,b95d65c6-81a4-73a6-d314-e8e7f088277a,720235,cr104plg82r 30mm led light emitting diode red indicator 1 20v,no,
